count_id,date,product_id,true_stock,reported_stock,count_error,planted,incident_id
CNT000449,2025-09-28,P022,8.63,8.41,-0.22,False,
CNT000450,2025-09-28,P023,11.11,11.11,0.0,False,
CNT000451,2025-09-28,P024,11.12,11.12,0.0,False,
CNT000452,2025-09-28,P025,8.96,8.96,0.0,False,
CNT000453,2025-09-28,P026,8.71,8.79,0.08,False,
CNT000454,2025-09-28,P027,8.63,8.63,0.0,False,
CNT000455,2025-09-28,P028,13.26,13.26,0.0,False,
CNT000456,2025-09-28,P029,5.68,5.68,0.0,False,
CNT000457,2025-09-28,P030,11.29,11.29,0.0,False,
CNT000458,2025-09-28,P031,7.25,7.25,0.0,False,
CNT000459,2025-09-28,P032,10.77,10.77,0.0,False,
CNT000460,2025-09-28,P033,8.49,8.49,0.0,False,
CNT000461,2025-09-28,P034,3.86,3.86,0.0,False,
CNT000462,2025-09-28,P035,3.8,3.8,0.0,False,
CNT000463,2025-09-28,P036,5.01,5.01,0.0,False,
CNT000464,2025-09-28,P037,6.62,6.62,0.0,False,
CNT000465,2025-09-28,P038,19.11,19.11,0.0,False,
CNT000466,2025-09-28,P039,14.57,14.57,0.0,False,
CNT000467,2025-09-28,P040,11.2,11.2,0.0,False,
CNT000468,2025-09-28,P041,16.1,17.1,1.0,False,
CNT000469,2025-09-28,P042,5.04,5.04,0.0,False,
CNT000470,2025-09-28,P043,121.3,121.3,0.0,False,
CNT000471,2025-09-28,P044,25.6,25.6,0.0,False,
CNT000472,2025-09-28,P045,31.2,31.32,0.12,False,
CNT000473,2025-09-28,P046,16.42,16.42,0.0,False,
CNT000474,2025-09-28,P047,13.9,13.9,0.0,False,
CNT000475,2025-09-28,P048,29.8,29.8,0.0,False,
CNT000476,2025-09-28,P049,25.2,26.2,1.0,False,
CNT000477,2025-09-28,P050,4.0,4.0,0.0,False,
CNT000478,2025-09-28,P051,4.0,4.1,0.1,False,
CNT000479,2025-09-28,P052,6.78,6.78,0.0,False,
CNT000480,2025-09-28,P053,5.83,5.83,0.0,False,
CNT000481,2025-09-28,P054,6.93,6.93,0.0,False,
CNT000482,2025-09-28,P055,5.32,5.32,0.0,False,
CNT000483,2025-09-28,P056,6.84,6.84,0.0,False,
CNT000484,2025-09-28,K001,4.76,4.76,0.0,False,
CNT000485,2025-09-28,K002,4.15,4.22,0.07,False,
CNT000486,2025-09-28,K003,5.61,5.61,0.0,False,
CNT000487,2025-09-28,K004,4.19,4.19,0.0,False,
CNT000488,2025-09-28,K005,4.31,4.31,0.0,False,
CNT000489,2025-10-01,P001,67.4,67.4,0.0,False,
CNT000490,2025-10-01,P002,53.6,53.6,0.0,False,
CNT000491,2025-10-01,P003,43.2,43.2,0.0,False,
CNT000492,2025-10-01,P004,34.6,34.6,0.0,False,
CNT000493,2025-10-01,P005,44.6,44.6,0.0,False,
CNT000494,2025-10-01,P006,54.0,54.0,0.0,False,
CNT000495,2025-10-01,P007,29.4,29.4,0.0,False,
CNT000496,2025-10-01,P008,28.2,28.2,0.0,False,
CNT000497,2025-10-01,P009,7.77,7.77,0.0,False,
CNT000498,2025-10-01,P010,8.46,8.46,0.0,False,
CNT000499,2025-10-01,P011,14.96,14.96,0.0,False,
CNT000500,2025-10-01,P012,10.43,10.43,0.0,False,
CNT000501,2025-10-01,P013,11.9,11.9,0.0,False,
CNT000502,2025-10-01,P014,15.14,15.14,0.0,False,
CNT000503,2025-10-01,P015,10.6,10.6,0.0,False,
CNT000504,2025-10-01,P016,6.91,6.91,0.0,False,
CNT000505,2025-10-01,P017,10.86,10.86,0.0,False,
CNT000506,2025-10-01,P018,10.6,10.6,0.0,False,
CNT000507,2025-10-01,P019,15.27,15.27,0.0,False,
CNT000508,2025-10-01,P020,13.87,13.87,0.0,False,
CNT000509,2025-10-01,P021,6.82,6.55,-0.27,False,
CNT000510,2025-10-01,P022,8.29,8.29,0.0,False,
CNT000511,2025-10-01,P023,10.77,10.77,0.0,False,
CNT000512,2025-10-01,P024,10.94,10.94,0.0,False,
CNT000513,2025-10-01,P025,5.58,5.42,-0.16,False,
CNT000514,2025-10-01,P026,8.54,8.54,0.0,False,
CNT000515,2025-10-01,P027,8.11,8.11,0.0,False,
CNT000516,2025-10-01,P028,13.0,13.0,0.0,False,
CNT000517,2025-10-01,P029,4.95,4.95,0.0,False,
CNT000518,2025-10-01,P030,11.03,11.03,0.0,False,
CNT000519,2025-10-01,P031,17.39,17.39,0.0,False,
CNT000520,2025-10-01,P032,10.6,10.6,0.0,False,
CNT000521,2025-10-01,P033,16.54,16.8,0.26,False,
CNT000522,2025-10-01,P034,14.87,14.87,0.0,False,
CNT000523,2025-10-01,P035,14.71,14.71,0.0,False,
CNT000524,2025-10-01,P036,4.12,4.12,0.0,False,
CNT000525,2025-10-01,P037,5.89,5.89,0.0,False,
CNT000526,2025-10-01,P038,15.45,15.45,0.0,False,
CNT000527,2025-10-01,P039,23.64,23.83,0.19,False,
CNT000528,2025-10-01,P040,9.6,9.6,0.0,False,
CNT000529,2025-10-01,P041,21.78,21.78,0.0,False,
CNT000530,2025-10-01,P042,16.04,16.04,0.0,False,
CNT000531,2025-10-01,P043,94.1,94.1,0.0,False,
CNT000532,2025-10-01,P044,60.6,60.6,0.0,False,
CNT000533,2025-10-01,P045,36.2,36.2,0.0,False,
CNT000534,2025-10-01,P046,44.42,44.42,0.0,False,
CNT000535,2025-10-01,P047,49.08,49.08,0.0,False,
CNT000536,2025-10-01,P048,42.8,42.87,0.07,False,
CNT000537,2025-10-01,P049,22.2,22.2,0.0,False,
CNT000538,2025-10-01,P050,4.0,4.0,0.0,False,
CNT000539,2025-10-01,P051,4.0,4.0,0.0,False,
CNT000540,2025-10-01,P052,11.48,11.48,0.0,False,
CNT000541,2025-10-01,P053,5.53,5.53,0.0,False,
CNT000542,2025-10-01,P054,6.29,6.29,0.0,False,
CNT000543,2025-10-01,P055,5.07,5.07,0.0,False,
CNT000544,2025-10-01,P056,6.64,6.64,0.0,False,
CNT000545,2025-10-01,K001,4.66,4.66,0.0,False,
CNT000546,2025-10-01,K002,4.62,4.62,0.0,False,
CNT000547,2025-10-01,K003,6.57,6.57,0.0,False,
CNT000548,2025-10-01,K004,5.99,5.99,0.0,False,
CNT000549,2025-10-01,K005,4.78,4.78,0.0,False,
CNT000550,2025-10-05,P001,63.4,63.4,0.0,False,
CNT000551,2025-10-05,P002,56.6,56.6,0.0,False,
CNT000552,2025-10-05,P003,74.2,74.2,0.0,False,
CNT000553,2025-10-05,P004,41.6,41.6,0.0,False,
CNT000554,2025-10-05,P005,49.6,49.6,0.0,False,
CNT000555,2025-10-05,P006,29.0,29.0,0.0,False,
CNT000556,2025-10-05,P007,50.4,50.4,0.0,False,
CNT000557,2025-10-05,P008,39.2,39.2,0.0,False,
CNT000558,2025-10-05,P009,5.97,5.97,0.0,False,
CNT000559,2025-10-05,P010,7.34,7.34,0.0,False,
CNT000560,2025-10-05,P011,11.96,12.18,0.22,False,
CNT000561,2025-10-05,P012,9.66,9.66,0.0,False,
CNT000562,2025-10-05,P013,15.92,15.64,-0.28,False,
CNT000563,2025-10-05,P014,8.54,8.54,0.0,False,
CNT000564,2025-10-05,P015,9.74,9.74,0.0,False,
CNT000565,2025-10-05,P016,5.19,5.29,0.1,False,
CNT000566,2025-10-05,P017,10.17,9.17,-1.0,False,
CNT000567,2025-10-05,P018,9.83,9.83,0.0,False,
CNT000568,2025-10-05,P019,11.93,11.93,0.0,False,
CNT000569,2025-10-05,P020,11.21,11.21,0.0,False,
CNT000570,2025-10-05,P021,5.19,5.19,0.0,False,
CNT000571,2025-10-05,P022,6.91,6.91,0.0,False,
CNT000572,2025-10-05,P023,9.92,9.92,0.0,False,
CNT000573,2025-10-05,P024,10.26,10.26,0.0,False,
CNT000574,2025-10-05,P025,19.84,19.84,0.0,False,
CNT000575,2025-10-05,P026,7.17,7.17,0.0,False,
CNT000576,2025-10-05,P027,6.83,6.83,0.0,False,
CNT000577,2025-10-05,P028,12.57,12.57,0.0,False,
CNT000578,2025-10-05,P029,14.86,14.86,0.0,False,
CNT000579,2025-10-05,P030,10.17,10.17,0.0,False,
CNT000580,2025-10-05,P031,11.15,11.15,0.0,False,
CNT000581,2025-10-05,P032,9.74,9.74,0.0,False,
CNT000582,2025-10-05,P033,8.14,8.14,0.0,False,
CNT000583,2025-10-05,P034,11.79,11.79,0.0,False,
CNT000584,2025-10-05,P035,11.68,11.68,0.0,False,
CNT000585,2025-10-05,P036,13.55,13.55,0.0,False,
CNT000586,2025-10-05,P037,3.66,3.66,0.0,False,
CNT000587,2025-10-05,P038,17.69,17.69,0.0,False,
CNT000588,2025-10-05,P039,11.44,11.44,0.0,False,
CNT000589,2025-10-05,P040,17.2,17.2,0.0,False,
CNT000590,2025-10-05,P041,19.9,19.9,0.0,False,
CNT000591,2025-10-05,P042,13.24,13.24,0.0,False,
CNT000592,2025-10-05,P043,28.3,28.3,0.0,False,
CNT000593,2025-10-05,P044,17.6,17.78,0.18,False,
CNT000594,2025-10-05,P045,15.2,15.2,0.0,False,
CNT000595,2025-10-05,P046,29.82,29.82,0.0,False,
CNT000596,2025-10-05,P047,39.08,39.08,0.0,False,
CNT000597,2025-10-05,P048,30.8,30.8,0.0,False,
CNT000598,2025-10-05,P049,7.2,7.2,0.0,False,
CNT000599,2025-10-05,P050,4.0,4.3,0.3,False,
CNT000600,2025-10-05,P051,4.0,4.0,0.0,False,
CNT000601,2025-10-05,P052,7.22,7.3,0.08,False,
CNT000602,2025-10-05,P053,4.83,4.83,0.0,False,
CNT000603,2025-10-05,P054,4.41,4.41,0.0,False,
CNT000604,2025-10-05,P055,4.32,4.32,0.0,False,
CNT000605,2025-10-05,P056,6.08,6.08,0.0,False,
CNT000606,2025-10-05,K001,4.42,4.42,0.0,False,
CNT000607,2025-10-05,K002,4.0,4.0,0.0,False,
CNT000608,2025-10-05,K003,4.72,4.72,0.0,False,
CNT000609,2025-10-05,K004,4.99,4.99,0.0,False,
CNT000610,2025-10-05,K005,3.79,3.79,0.0,False,
CNT000611,2025-10-08,P001,64.4,64.4,0.0,False,
CNT000612,2025-10-08,P002,69.6,69.6,0.0,False,
CNT000613,2025-10-08,P003,55.2,55.2,0.0,False,
CNT000614,2025-10-08,P004,30.6,30.6,0.0,False,
CNT000615,2025-10-08,P005,58.6,58.6,0.0,False,
CNT000616,2025-10-08,P006,42.0,42.0,0.0,False,
CNT000617,2025-10-08,P007,41.4,41.4,0.0,False,
CNT000618,2025-10-08,P008,36.2,36.2,0.0,False,
CNT000619,2025-10-08,P009,5.19,5.19,0.0,False,
CNT000620,2025-10-08,P010,6.91,6.91,0.0,False,
CNT000621,2025-10-08,P011,10.84,10.84,0.0,False,
CNT000622,2025-10-08,P012,9.4,9.4,0.0,False,
CNT000623,2025-10-08,P013,13.7,12.7,-1.0,False,
CNT000624,2025-10-08,P014,18.52,18.52,0.0,False,
CNT000625,2025-10-08,P015,9.4,9.4,0.0,False,
CNT000626,2025-10-08,P016,4.59,4.59,0.0,False,
CNT000627,2025-10-08,P017,10.0,10.0,0.0,False,
CNT000628,2025-10-08,P018,9.49,9.49,0.0,False,
CNT000629,2025-10-08,P019,10.82,10.82,0.0,False,
CNT000630,2025-10-08,P020,10.27,10.27,0.0,False,
CNT000631,2025-10-08,P021,4.59,4.59,0.0,False,
CNT000632,2025-10-08,P022,6.49,6.49,0.0,False,
CNT000633,2025-10-08,P023,9.66,9.36,-0.3,False,
CNT000634,2025-10-08,P024,10.09,10.09,0.0,False,
CNT000635,2025-10-08,P025,16.06,16.06,0.0,False,
CNT000636,2025-10-08,P026,6.74,6.74,0.0,False,
CNT000637,2025-10-08,P027,6.31,6.31,0.0,False,
CNT000638,2025-10-08,P028,12.57,12.57,0.0,False,
CNT000639,2025-10-08,P029,14.02,14.02,0.0,False,
CNT000640,2025-10-08,P030,9.91,9.91,0.0,False,
CNT000641,2025-10-08,P031,8.55,8.55,0.0,False,
CNT000642,2025-10-08,P032,9.49,9.49,0.0,False,
CNT000643,2025-10-08,P033,16.89,16.89,0.0,False,
CNT000644,2025-10-08,P034,10.67,10.67,0.0,False,
CNT000645,2025-10-08,P035,10.54,10.54,0.0,False,
CNT000646,2025-10-08,P036,12.83,12.83,0.0,False,
CNT000647,2025-10-08,P037,14.8,14.8,0.0,False,
CNT000648,2025-10-08,P038,13.3,9.3,-4.0,True,INC-002
CNT000649,2025-10-08,P039,19.78,19.78,0.0,False,
CNT000650,2025-10-08,P040,15.8,15.8,0.0,False,
CNT000651,2025-10-08,P041,26.74,26.74,0.0,False,
CNT000652,2025-10-08,P042,12.64,12.64,0.0,False,
CNT000653,2025-10-08,P043,84.1,84.1,0.0,False,
CNT000654,2025-10-08,P044,50.6,50.6,0.0,False,
CNT000655,2025-10-08,P045,49.2,49.2,0.0,False,
CNT000656,2025-10-08,P046,62.52,62.52,0.0,False,
CNT000657,2025-10-08,P047,50.9,50.9,0.0,False,
CNT000658,2025-10-08,P048,45.8,45.8,0.0,False,
CNT000659,2025-10-08,P049,27.2,27.2,0.0,False,
CNT000660,2025-10-08,P050,4.0,4.0,0.0,False,
CNT000661,2025-10-08,P051,4.0,4.0,0.0,False,
CNT000662,2025-10-08,P052,11.5,11.5,0.0,False,
CNT000663,2025-10-08,P053,4.53,4.53,0.0,False,
CNT000664,2025-10-08,P054,3.7,3.7,0.0,False,
CNT000665,2025-10-08,P055,4.01,4.01,0.0,False,
CNT000666,2025-10-08,P056,5.91,5.91,0.0,False,
CNT000667,2025-10-08,K001,4.8,4.8,0.0,False,
CNT000668,2025-10-08,K002,3.44,3.44,0.0,False,
CNT000669,2025-10-08,K003,7.02,7.26,0.24,False,
CNT000670,2025-10-08,K004,5.88,5.88,0.0,False,
CNT000671,2025-10-08,K005,3.12,3.12,0.0,False,
CNT000672,2025-10-12,P001,64.4,64.4,0.0,False,
CNT000673,2025-10-12,P002,55.6,55.6,0.0,False,
CNT000674,2025-10-12,P003,41.2,41.2,0.0,False,
CNT000675,2025-10-12,P004,12.6,12.6,0.0,False,
CNT000676,2025-10-12,P005,62.6,62.6,0.0,False,
CNT000677,2025-10-12,P006,42.0,42.0,0.0,False,
CNT000678,2025-10-12,P007,36.4,36.4,0.0,False,
CNT000679,2025-10-12,P008,20.2,20.2,0.0,False,
CNT000680,2025-10-12,P009,3.48,3.48,0.0,False,
CNT000681,2025-10-12,P010,5.71,5.71,0.0,False,
CNT000682,2025-10-12,P011,7.67,7.56,-0.11,False,
CNT000683,2025-10-12,P012,8.54,8.44,-0.1,False,
CNT000684,2025-10-12,P013,17.75,17.75,0.0,False,
CNT000685,2025-10-12,P014,12.01,12.01,0.0,False,
CNT000686,2025-10-12,P015,8.8,8.8,0.0,False,
CNT000687,2025-10-12,P016,3.14,3.14,0.0,False,
CNT000688,2025-10-12,P017,9.32,9.32,0.0,False,
CNT000689,2025-10-12,P018,8.54,8.31,-0.23,False,
CNT000690,2025-10-12,P019,7.73,7.73,0.0,False,
CNT000691,2025-10-12,P020,7.61,7.61,0.0,False,
CNT000692,2025-10-12,P021,14.88,14.88,0.0,False,
CNT000693,2025-10-12,P022,5.54,5.54,0.0,False,
CNT000694,2025-10-12,P023,8.8,8.8,0.0,False,
CNT000695,2025-10-12,P024,9.14,9.14,0.0,False,
CNT000696,2025-10-12,P025,18.57,18.57,0.0,False,
CNT000697,2025-10-12,P026,5.46,5.46,0.0,False,
CNT000698,2025-10-12,P027,5.29,5.29,0.0,False,
CNT000699,2025-10-12,P028,12.23,12.23,0.0,False,
CNT000700,2025-10-12,P029,11.9,11.9,0.0,False,
CNT000701,2025-10-12,P030,9.23,9.1,-0.13,False,
CNT000702,2025-10-12,P031,14.56,14.56,0.0,False,
CNT000703,2025-10-12,P032,8.72,8.72,0.0,False,
CNT000704,2025-10-12,P033,19.63,19.63,0.0,False,
CNT000705,2025-10-12,P034,7.41,7.41,0.0,False,
CNT000706,2025-10-12,P035,7.66,7.66,0.0,False,
CNT000707,2025-10-12,P036,10.32,10.32,0.0,False,
CNT000708,2025-10-12,P037,12.49,12.49,0.0,False,
CNT000709,2025-10-12,P038,17.0,17.0,0.0,False,
CNT000710,2025-10-12,P039,20.56,20.56,0.0,False,
CNT000711,2025-10-12,P040,11.2,11.2,0.0,False,
CNT000712,2025-10-12,P041,23.54,23.54,0.0,False,
CNT000713,2025-10-12,P042,9.84,9.84,0.0,False,
CNT000714,2025-10-12,P043,37.2,37.2,0.0,False,
CNT000715,2025-10-12,P044,33.6,33.6,0.0,False,
CNT000716,2025-10-12,P045,39.2,39.2,0.0,False,
CNT000717,2025-10-12,P046,19.02,19.02,0.0,False,
CNT000718,2025-10-12,P047,40.48,40.48,0.0,False,
CNT000719,2025-10-12,P048,9.8,9.8,0.0,False,
CNT000720,2025-10-12,P049,11.2,11.2,0.0,False,
CNT000721,2025-10-12,P050,4.0,4.0,0.0,False,
CNT000722,2025-10-12,P051,4.0,4.0,0.0,False,
CNT000723,2025-10-12,P052,7.47,7.47,0.0,False,
CNT000724,2025-10-12,P053,3.8,3.8,0.0,False,
CNT000725,2025-10-12,P054,7.9,7.9,0.0,False,
CNT000726,2025-10-12,P055,3.28,3.56,0.28,False,
CNT000727,2025-10-12,P056,5.38,5.38,0.0,False,
CNT000728,2025-10-12,K001,4.07,5.07,1.0,False,
CNT000729,2025-10-12,K002,4.61,4.61,0.0,False,
CNT000730,2025-10-12,K003,3.34,3.34,0.0,False,
CNT000731,2025-10-12,K004,4.52,4.52,0.0,False,
CNT000732,2025-10-12,K005,4.16,4.16,0.0,False,
CNT000733,2025-10-15,P001,60.4,60.4,0.0,False,
CNT000734,2025-10-15,P002,52.6,52.6,0.0,False,
CNT000735,2025-10-15,P003,46.2,46.2,0.0,False,
CNT000736,2025-10-15,P004,27.6,27.6,0.0,False,
CNT000737,2025-10-15,P005,67.6,67.6,0.0,False,
CNT000738,2025-10-15,P006,30.0,30.0,0.0,False,
CNT000739,2025-10-15,P007,45.4,45.4,0.0,False,
CNT000740,2025-10-15,P008,37.2,37.2,0.0,False,
CNT000741,2025-10-15,P009,14.54,14.54,0.0,False,
CNT000742,2025-10-15,P010,5.11,5.11,0.0,False,
CNT000743,2025-10-15,P011,5.96,5.96,0.0,False,
CNT000744,2025-10-15,P012,8.12,7.89,-0.23,False,
CNT000745,2025-10-15,P013,14.03,13.81,-0.22,False,
CNT000746,2025-10-15,P014,8.22,8.22,0.0,False,
CNT000747,2025-10-15,P015,8.46,8.46,0.0,False,
CNT000748,2025-10-15,P016,14.37,14.37,0.0,False,
CNT000749,2025-10-15,P017,8.97,8.97,0.0,False,
CNT000750,2025-10-15,P018,8.2,8.2,0.0,False,
CNT000751,2025-10-15,P019,18.45,18.45,0.0,False,
CNT000752,2025-10-15,P020,6.15,6.15,0.0,False,
CNT000753,2025-10-15,P021,14.11,14.11,0.0,False,
CNT000754,2025-10-15,P022,5.11,5.11,0.0,False,
CNT000755,2025-10-15,P023,8.46,8.46,0.0,False,
CNT000756,2025-10-15,P024,8.72,8.72,0.0,False,
CNT000757,2025-10-15,P025,13.69,13.69,0.0,False,
CNT000758,2025-10-15,P026,4.69,4.69,0.0,False,
CNT000759,2025-10-15,P027,4.77,4.77,0.0,False,
CNT000760,2025-10-15,P028,11.97,11.97,0.0,False,
CNT000761,2025-10-15,P029,10.7,10.7,0.0,False,
CNT000762,2025-10-15,P030,8.8,8.95,0.15,False,
CNT000763,2025-10-15,P031,12.3,12.3,0.0,False,
CNT000764,2025-10-15,P032,8.37,8.37,0.0,False,
CNT000765,2025-10-15,P033,15.0,15.0,0.0,False,
CNT000766,2025-10-15,P034,5.79,5.79,0.0,False,
CNT000767,2025-10-15,P035,6.47,6.47,0.0,False,
CNT000768,2025-10-15,P036,9.01,9.01,0.0,False,
CNT000769,2025-10-15,P037,11.2,11.2,0.0,False,
CNT000770,2025-10-15,P038,24.37,24.37,0.0,False,
CNT000771,2025-10-15,P039,15.68,15.68,0.0,False,
CNT000772,2025-10-15,P040,9.2,9.38,0.18,False,
CNT000773,2025-10-15,P041,28.02,28.02,0.0,False,
CNT000774,2025-10-15,P042,8.44,8.44,0.0,False,
CNT000775,2025-10-15,P043,74.8,74.8,0.0,False,
CNT000776,2025-10-15,P044,37.6,37.6,0.0,False,
CNT000777,2025-10-15,P045,42.2,42.2,0.0,False,
CNT000778,2025-10-15,P046,47.82,47.82,0.0,False,
CNT000779,2025-10-15,P047,46.8,46.8,0.0,False,
CNT000780,2025-10-15,P048,43.8,43.8,0.0,False,
CNT000781,2025-10-15,P049,28.2,28.2,0.0,False,
CNT000782,2025-10-15,P050,4.0,4.28,0.28,False,
CNT000783,2025-10-15,P051,4.0,3.73,-0.27,False,
CNT000784,2025-10-15,P052,5.78,5.78,0.0,False,
CNT000785,2025-10-15,P053,3.45,3.45,0.0,False,
CNT000786,2025-10-15,P054,6.98,6.98,0.0,False,
CNT000787,2025-10-15,P055,2.91,2.85,-0.06,False,
CNT000788,2025-10-15,P056,5.1,5.1,0.0,False,
CNT000789,2025-10-15,K001,4.96,4.96,0.0,False,
CNT000790,2025-10-15,K002,3.87,3.87,0.0,False,
CNT000791,2025-10-15,K003,5.77,5.61,-0.16,False,
CNT000792,2025-10-15,K004,5.16,4.16,-1.0,False,
CNT000793,2025-10-15,K005,4.1,4.1,0.0,False,
CNT000794,2025-10-19,P001,53.4,53.4,0.0,False,
CNT000795,2025-10-19,P002,59.6,59.6,0.0,False,
CNT000796,2025-10-19,P003,59.2,59.2,0.0,False,
CNT000797,2025-10-19,P004,36.6,36.6,0.0,False,
CNT000798,2025-10-19,P005,57.6,57.6,0.0,False,
CNT000799,2025-10-19,P006,31.0,31.0,0.0,False,
CNT000800,2025-10-19,P007,43.4,43.4,0.0,False,
CNT000801,2025-10-19,P008,24.2,24.2,0.0,False,
CNT000802,2025-10-19,P009,13.08,13.08,0.0,False,
CNT000803,2025-10-19,P010,3.91,3.91,0.0,False,
CNT000804,2025-10-19,P011,15.39,15.39,0.0,False,
CNT000805,2025-10-19,P012,7.43,7.43,0.0,False,
CNT000806,2025-10-19,P013,6.83,6.83,0.0,False,
CNT000807,2025-10-19,P014,14.12,14.12,0.0,False,
CNT000808,2025-10-19,P015,7.69,7.69,0.0,False,
CNT000809,2025-10-19,P016,12.74,12.74,0.0,False,
CNT000810,2025-10-19,P017,8.29,8.29,0.0,False,
CNT000811,2025-10-19,P018,7.43,7.43,0.0,False,
CNT000812,2025-10-19,P019,15.62,15.62,0.0,False,
CNT000813,2025-10-19,P020,3.67,3.67,0.0,False,
CNT000814,2025-10-19,P021,12.65,12.65,0.0,False,
CNT000815,2025-10-19,P022,4.0,4.0,0.0,False,
CNT000816,2025-10-19,P023,7.77,7.77,0.0,False,
CNT000817,2025-10-19,P024,7.94,7.94,0.0,False,
CNT000818,2025-10-19,P025,16.74,16.74,0.0,False,
CNT000819,2025-10-19,P026,3.66,3.66,0.0,False,
CNT000820,2025-10-19,P027,3.66,3.66,0.0,False,
CNT000821,2025-10-19,P028,11.63,11.63,0.0,False,
CNT000822,2025-10-19,P029,8.79,8.79,0.0,False,
CNT000823,2025-10-19,P030,8.03,8.03,0.0,False,
CNT000824,2025-10-19,P031,7.0,7.0,0.0,False,
CNT000825,2025-10-19,P032,7.6,7.6,0.0,False,
CNT000826,2025-10-19,P033,18.26,18.26,0.0,False,
CNT000827,2025-10-19,P034,3.39,3.39,0.0,False,
CNT000828,2025-10-19,P035,3.85,3.85,0.0,False,
CNT000829,2025-10-19,P036,6.52,6.52,0.0,False,
CNT000830,2025-10-19,P037,9.4,9.4,0.0,False,
CNT000831,2025-10-19,P038,16.07,16.07,0.0,False,
CNT000832,2025-10-19,P039,15.72,15.72,0.0,False,
CNT000833,2025-10-19,P040,16.2,16.2,0.0,False,
CNT000834,2025-10-19,P041,14.46,14.46,0.0,False,
CNT000835,2025-10-19,P042,5.84,5.84,0.0,False,
CNT000836,2025-10-19,P043,37.3,37.3,0.0,False,
CNT000837,2025-10-19,P044,22.6,22.6,0.0,False,
CNT000838,2025-10-19,P045,29.2,29.2,0.0,False,
CNT000839,2025-10-19,P046,28.82,28.82,0.0,False,
CNT000840,2025-10-19,P047,34.4,34.4,0.0,False,
CNT000841,2025-10-19,P048,38.8,38.8,0.0,False,
CNT000842,2025-10-19,P049,15.2,15.2,0.0,False,
CNT000843,2025-10-19,P050,4.0,4.0,0.0,False,
CNT000844,2025-10-19,P051,4.0,4.0,0.0,False,
CNT000845,2025-10-19,P052,8.05,8.05,0.0,False,
CNT000846,2025-10-19,P053,2.83,2.83,0.0,False,
CNT000847,2025-10-19,P054,5.27,5.27,0.0,False,
CNT000848,2025-10-19,P055,8.22,8.22,0.0,False,
CNT000849,2025-10-19,P056,4.59,4.59,0.0,False,
CNT000850,2025-10-19,K001,4.72,4.72,0.0,False,
CNT000851,2025-10-19,K002,4.33,4.33,0.0,False,
CNT000852,2025-10-19,K003,5.21,5.21,0.0,False,
CNT000853,2025-10-19,K004,4.87,4.87,0.0,False,
CNT000854,2025-10-19,K005,4.5,4.5,0.0,False,
CNT000855,2025-10-22,P001,83.4,83.4,0.0,False,
CNT000856,2025-10-22,P002,67.6,67.6,0.0,False,
CNT000857,2025-10-22,P003,43.2,43.2,0.0,False,
CNT000858,2025-10-22,P004,27.6,27.6,0.0,False,
CNT000859,2025-10-22,P005,58.6,58.6,0.0,False,
CNT000860,2025-10-22,P006,43.0,43.0,0.0,False,
CNT000861,2025-10-22,P007,54.4,54.63,0.23,False,
CNT000862,2025-10-22,P008,43.2,43.2,0.0,False,
CNT000863,2025-10-22,P009,12.22,12.52,0.3,False,
CNT000864,2025-10-22,P010,3.4,3.4,0.0,False,
CNT000865,2025-10-22,P011,14.1,14.1,0.0,False,
CNT000866,2025-10-22,P012,7.0,7.0,0.0,False,
CNT000867,2025-10-22,P013,15.0,15.0,0.0,False,
CNT000868,2025-10-22,P014,10.71,10.71,0.0,False,
CNT000869,2025-10-22,P015,7.34,7.34,0.0,False,
CNT000870,2025-10-22,P016,11.97,11.97,0.0,False,
CNT000871,2025-10-22,P017,8.03,8.03,0.0,False,
CNT000872,2025-10-22,P018,6.92,6.92,0.0,False,
CNT000873,2025-10-22,P019,14.42,14.42,0.0,False,
CNT000874,2025-10-22,P020,14.38,14.38,0.0,False,
CNT000875,2025-10-22,P021,11.71,11.71,0.0,False,
CNT000876,2025-10-22,P022,3.57,3.57,0.0,False,
CNT000877,2025-10-22,P023,7.34,7.34,0.0,False,
CNT000878,2025-10-22,P024,7.6,7.83,0.23,False,
CNT000879,2025-10-22,P025,24.44,24.44,0.0,False,
CNT000880,2025-10-22,P026,14.97,14.97,0.0,False,
CNT000881,2025-10-22,P027,3.23,3.23,0.0,False,
CNT000882,2025-10-22,P028,11.46,11.24,-0.22,False,
CNT000883,2025-10-22,P029,7.56,7.56,0.0,False,
CNT000884,2025-10-22,P030,7.69,7.69,0.0,False,
CNT000885,2025-10-22,P031,16.85,16.85,0.0,False,
CNT000886,2025-10-22,P032,7.34,7.34,0.0,False,
CNT000887,2025-10-22,P033,13.37,13.37,0.0,False,
CNT000888,2025-10-22,P034,14.19,13.19,-1.0,False,
CNT000889,2025-10-22,P035,14.62,14.62,0.0,False,
CNT000890,2025-10-22,P036,5.23,5.23,0.0,False,
CNT000891,2025-10-22,P037,8.37,8.37,0.0,False,
CNT000892,2025-10-22,P038,22.7,22.7,0.0,False,
CNT000893,2025-10-22,P039,20.16,20.16,0.0,False,
CNT000894,2025-10-22,P040,13.6,13.6,0.0,False,
CNT000895,2025-10-22,P041,18.54,18.54,0.0,False,
CNT000896,2025-10-22,P042,16.64,16.64,0.0,False,
CNT000897,2025-10-22,P043,72.8,72.8,0.0,False,
