sale_id,date,item_type,item_id,item_name,category,units_sold,lost_sales_due_to_stockout,revenue
SALE0000370,2025-09-07,product,P002,Heineken,beer,6,0,150.0
SALE0000371,2025-09-07,product,P003,Corona,beer,4,0,108.0
SALE0000372,2025-09-07,product,P004,Guinness,beer,4,0,116.0
SALE0000373,2025-09-07,product,P005,Goldstar,beer,4,0,92.0
SALE0000374,2025-09-07,product,P006,Maccabee,beer,4,0,92.0
SALE0000375,2025-09-07,product,P007,Stella Artois,beer,4,0,104.0
SALE0000376,2025-09-07,product,P008,Erdinger,beer,2,0,58.0
SALE0000377,2025-09-07,product,P009,Bombay Sapphire,gin,2,0,70
SALE0000378,2025-09-07,product,P010,Tanqueray,gin,1,0,40
SALE0000379,2025-09-07,product,P011,Hendrick's,gin,2,0,100
SALE0000380,2025-09-07,product,P012,Beefeater,gin,2,0,70
SALE0000381,2025-09-07,product,P013,Gordon's,gin,3,0,90
SALE0000382,2025-09-07,product,P014,Absolut,vodka,3,0,105
SALE0000383,2025-09-07,product,P015,Finlandia,vodka,1,0,30
SALE0000384,2025-09-07,product,P016,Grey Goose,vodka,2,0,120
SALE0000385,2025-09-07,product,P017,Belvedere,vodka,1,0,55
SALE0000386,2025-09-07,product,P018,Stolichnaya,vodka,1,0,30
SALE0000387,2025-09-07,product,P019,Jameson,whiskey,4,0,160
SALE0000388,2025-09-07,product,P020,Jack Daniel's,whiskey,4,0,160
SALE0000389,2025-09-07,product,P021,Johnnie Walker Black,whiskey,1,0,50
SALE0000390,2025-09-07,product,P022,Chivas Regal,whiskey,2,0,90
SALE0000391,2025-09-07,product,P023,Maker's Mark,whiskey,2,0,100
SALE0000392,2025-09-07,product,P024,Glenfiddich 12,whiskey,2,0,130
SALE0000393,2025-09-07,product,P025,Bacardi Carta Blanca,rum,4,0,120
SALE0000394,2025-09-07,product,P026,Havana Club 3,rum,2,0,70
SALE0000395,2025-09-07,product,P027,Captain Morgan,rum,1,0,35
SALE0000396,2025-09-07,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0000397,2025-09-07,product,P029,Jose Cuervo,tequila,3,0,105
SALE0000398,2025-09-07,product,P030,Olmeca Blanco,tequila,1,0,35
SALE0000399,2025-09-07,product,P031,Patron Silver,tequila,2,0,140
SALE0000400,2025-09-07,product,P032,Don Julio Blanco,tequila,2,0,140
SALE0000401,2025-09-07,product,P033,Aperol,aperitif,1,0,30
SALE0000402,2025-09-07,product,P034,Campari,aperitif,2,0,70
SALE0000403,2025-09-07,product,P035,Cointreau,liqueur,1,0,45
SALE0000404,2025-09-07,product,P036,Kahlua,liqueur,1,0,40
SALE0000405,2025-09-07,product,P037,Martini Rosso,vermouth,1,0,25
SALE0000406,2025-09-07,product,P038,House Red Wine,wine,6,0,300
SALE0000407,2025-09-07,product,P039,House White Wine,wine,8,0,400
SALE0000408,2025-09-07,product,P040,Rose Wine,wine,4,0,200
SALE0000409,2025-09-07,product,P041,Prosecco,wine,1,0,55
SALE0000410,2025-09-07,product,P042,Chardonnay,wine,2,0,130
SALE0000411,2025-09-07,product,P043,Coca-Cola,soft_drink,9,0,126.0
SALE0000412,2025-09-07,product,P044,Coca-Cola Zero,soft_drink,3,0,42.0
SALE0000413,2025-09-07,product,P045,Sprite,soft_drink,7,0,98.0
SALE0000414,2025-09-07,product,P046,Tonic Water,soft_drink,7,0,98.0
SALE0000415,2025-09-07,product,P047,Soda Water,soft_drink,3,0,36.0
SALE0000416,2025-09-07,product,P048,Red Bull,soft_drink,4,0,80.0
SALE0000417,2025-09-07,product,P049,Ginger Beer,soft_drink,3,0,48.0
SALE0000418,2025-09-07,product,K001,Carlsberg 50L,draught_beer,25,0,800
SALE0000419,2025-09-07,product,K002,Tuborg 50L,draught_beer,31,0,992
SALE0000420,2025-09-07,product,K003,Carlsberg 30L,draught_beer,32,0,1024
SALE0000421,2025-09-07,product,K004,Malka 30L,draught_beer,38,0,1216
SALE0000422,2025-09-07,product,K005,Weihenstephan 30L,draught_beer,21,0,672
SALE0000423,2025-09-08,cocktail,C001,Aperol Spritz,cocktail,15,0,690
SALE0000424,2025-09-08,cocktail,C002,Margarita,cocktail,13,0,650
SALE0000425,2025-09-08,cocktail,C003,Negroni,cocktail,7,0,364
SALE0000426,2025-09-08,cocktail,C004,Mojito,cocktail,19,0,912
SALE0000427,2025-09-08,cocktail,C005,Espresso Martini,cocktail,8,0,432
SALE0000428,2025-09-08,cocktail,C006,Gin & Tonic,cocktail,11,0,462
SALE0000429,2025-09-08,cocktail,C007,Long Island Iced Tea,cocktail,2,0,116
SALE0000430,2025-09-08,product,P001,Carlsberg,beer,9,0,216.0
SALE0000431,2025-09-08,product,P002,Heineken,beer,7,0,175.0
SALE0000432,2025-09-08,product,P003,Corona,beer,7,0,189.0
SALE0000433,2025-09-08,product,P004,Guinness,beer,5,0,145.0
SALE0000434,2025-09-08,product,P005,Goldstar,beer,5,0,115.0
SALE0000435,2025-09-08,product,P006,Maccabee,beer,4,0,92.0
SALE0000436,2025-09-08,product,P007,Stella Artois,beer,4,0,104.0
SALE0000437,2025-09-08,product,P008,Erdinger,beer,2,0,58.0
SALE0000438,2025-09-08,product,P009,Bombay Sapphire,gin,2,0,70
SALE0000439,2025-09-08,product,P010,Tanqueray,gin,1,0,40
SALE0000440,2025-09-08,product,P011,Hendrick's,gin,3,0,150
SALE0000441,2025-09-08,product,P012,Beefeater,gin,1,0,35
SALE0000442,2025-09-08,product,P013,Gordon's,gin,3,0,90
SALE0000443,2025-09-08,product,P014,Absolut,vodka,5,0,175
SALE0000444,2025-09-08,product,P015,Finlandia,vodka,1,0,30
SALE0000445,2025-09-08,product,P016,Grey Goose,vodka,4,0,240
SALE0000446,2025-09-08,product,P017,Belvedere,vodka,1,0,55
SALE0000447,2025-09-08,product,P018,Stolichnaya,vodka,2,0,60
SALE0000448,2025-09-08,product,P019,Jameson,whiskey,6,0,240
SALE0000449,2025-09-08,product,P020,Jack Daniel's,whiskey,6,0,240
SALE0000450,2025-09-08,product,P021,Johnnie Walker Black,whiskey,2,0,100
SALE0000451,2025-09-08,product,P022,Chivas Regal,whiskey,3,0,135
SALE0000452,2025-09-08,product,P023,Maker's Mark,whiskey,1,0,50
SALE0000453,2025-09-08,product,P024,Glenfiddich 12,whiskey,1,0,65
SALE0000454,2025-09-08,product,P025,Bacardi Carta Blanca,rum,3,0,90
SALE0000455,2025-09-08,product,P026,Havana Club 3,rum,3,0,105
SALE0000456,2025-09-08,product,P027,Captain Morgan,rum,1,0,35
SALE0000457,2025-09-08,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0000458,2025-09-08,product,P029,Jose Cuervo,tequila,1,0,35
SALE0000459,2025-09-08,product,P030,Olmeca Blanco,tequila,1,0,35
SALE0000460,2025-09-08,product,P031,Patron Silver,tequila,3,0,210
SALE0000461,2025-09-08,product,P032,Don Julio Blanco,tequila,2,0,140
SALE0000462,2025-09-08,product,P033,Aperol,aperitif,2,0,60
SALE0000463,2025-09-08,product,P034,Campari,aperitif,2,0,70
SALE0000464,2025-09-08,product,P035,Cointreau,liqueur,1,0,45
SALE0000465,2025-09-08,product,P036,Kahlua,liqueur,2,0,80
SALE0000466,2025-09-08,product,P037,Martini Rosso,vermouth,1,0,25
SALE0000467,2025-09-08,product,P038,House Red Wine,wine,5,0,250
SALE0000468,2025-09-08,product,P039,House White Wine,wine,11,0,550
SALE0000469,2025-09-08,product,P040,Rose Wine,wine,6,0,300
SALE0000470,2025-09-08,product,P041,Prosecco,wine,3,0,165
SALE0000471,2025-09-08,product,P042,Chardonnay,wine,3,0,195
SALE0000472,2025-09-08,product,P043,Coca-Cola,soft_drink,7,0,98.0
SALE0000473,2025-09-08,product,P044,Coca-Cola Zero,soft_drink,7,0,98.0
SALE0000474,2025-09-08,product,P045,Sprite,soft_drink,7,0,98.0
SALE0000475,2025-09-08,product,P046,Tonic Water,soft_drink,5,0,70.0
SALE0000476,2025-09-08,product,P047,Soda Water,soft_drink,5,0,60.0
SALE0000477,2025-09-08,product,P048,Red Bull,soft_drink,3,0,60.0
SALE0000478,2025-09-08,product,P049,Ginger Beer,soft_drink,3,0,48.0
SALE0000479,2025-09-08,product,K001,Carlsberg 50L,draught_beer,39,0,1248
SALE0000480,2025-09-08,product,K002,Tuborg 50L,draught_beer,31,0,992
SALE0000481,2025-09-08,product,K003,Carlsberg 30L,draught_beer,54,0,1728
SALE0000482,2025-09-08,product,K004,Malka 30L,draught_beer,22,0,704
SALE0000483,2025-09-08,product,K005,Weihenstephan 30L,draught_beer,24,0,768
SALE0000484,2025-09-09,cocktail,C001,Aperol Spritz,cocktail,19,0,874
SALE0000485,2025-09-09,cocktail,C002,Margarita,cocktail,8,0,400
SALE0000486,2025-09-09,cocktail,C003,Negroni,cocktail,8,0,416
SALE0000487,2025-09-09,cocktail,C004,Mojito,cocktail,13,0,624
SALE0000488,2025-09-09,cocktail,C005,Espresso Martini,cocktail,11,0,594
SALE0000489,2025-09-09,cocktail,C006,Gin & Tonic,cocktail,6,0,252
SALE0000490,2025-09-09,cocktail,C007,Long Island Iced Tea,cocktail,5,0,290
SALE0000491,2025-09-09,product,P001,Carlsberg,beer,13,0,312.0
SALE0000492,2025-09-09,product,P002,Heineken,beer,5,0,125.0
SALE0000493,2025-09-09,product,P003,Corona,beer,5,0,135.0
SALE0000494,2025-09-09,product,P004,Guinness,beer,3,0,87.0
SALE0000495,2025-09-09,product,P005,Goldstar,beer,6,0,138.0
SALE0000496,2025-09-09,product,P006,Maccabee,beer,4,0,92.0
SALE0000497,2025-09-09,product,P007,Stella Artois,beer,3,0,78.0
SALE0000498,2025-09-09,product,P008,Erdinger,beer,2,0,58.0
SALE0000499,2025-09-09,product,P009,Bombay Sapphire,gin,2,0,70
SALE0000500,2025-09-09,product,P010,Tanqueray,gin,2,0,80
SALE0000501,2025-09-09,product,P011,Hendrick's,gin,3,0,150
SALE0000502,2025-09-09,product,P012,Beefeater,gin,2,0,70
SALE0000503,2025-09-09,product,P013,Gordon's,gin,3,0,90
SALE0000504,2025-09-09,product,P014,Absolut,vodka,6,0,210
SALE0000505,2025-09-09,product,P015,Finlandia,vodka,1,0,30
SALE0000506,2025-09-09,product,P016,Grey Goose,vodka,3,0,180
SALE0000507,2025-09-09,product,P017,Belvedere,vodka,1,0,55
SALE0000508,2025-09-09,product,P018,Stolichnaya,vodka,1,0,30
SALE0000509,2025-09-09,product,P019,Jameson,whiskey,5,0,200
SALE0000510,2025-09-09,product,P020,Jack Daniel's,whiskey,4,0,160
SALE0000511,2025-09-09,product,P021,Johnnie Walker Black,whiskey,4,0,200
SALE0000512,2025-09-09,product,P022,Chivas Regal,whiskey,3,0,135
SALE0000513,2025-09-09,product,P023,Maker's Mark,whiskey,2,0,100
SALE0000514,2025-09-09,product,P024,Glenfiddich 12,whiskey,2,0,130
SALE0000515,2025-09-09,product,P025,Bacardi Carta Blanca,rum,3,0,90
SALE0000516,2025-09-09,product,P026,Havana Club 3,rum,2,0,70
SALE0000517,2025-09-09,product,P027,Captain Morgan,rum,3,0,105
SALE0000518,2025-09-09,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0000519,2025-09-09,product,P029,Jose Cuervo,tequila,2,0,70
SALE0000520,2025-09-09,product,P030,Olmeca Blanco,tequila,1,0,35
SALE0000521,2025-09-09,product,P031,Patron Silver,tequila,2,0,140
SALE0000522,2025-09-09,product,P032,Don Julio Blanco,tequila,2,0,140
SALE0000523,2025-09-09,product,P033,Aperol,aperitif,3,0,90
SALE0000524,2025-09-09,product,P034,Campari,aperitif,2,0,70
SALE0000525,2025-09-09,product,P035,Cointreau,liqueur,1,0,45
SALE0000526,2025-09-09,product,P036,Kahlua,liqueur,2,0,80
SALE0000527,2025-09-09,product,P037,Martini Rosso,vermouth,1,0,25
SALE0000528,2025-09-09,product,P038,House Red Wine,wine,7,0,350
SALE0000529,2025-09-09,product,P039,House White Wine,wine,6,0,300
SALE0000530,2025-09-09,product,P040,Rose Wine,wine,5,0,250
SALE0000531,2025-09-09,product,P041,Prosecco,wine,3,0,165
SALE0000532,2025-09-09,product,P042,Chardonnay,wine,2,0,130
SALE0000533,2025-09-09,product,P043,Coca-Cola,soft_drink,11,0,154.0
SALE0000534,2025-09-09,product,P044,Coca-Cola Zero,soft_drink,7,0,98.0
SALE0000535,2025-09-09,product,P045,Sprite,soft_drink,8,0,112.0
SALE0000536,2025-09-09,product,P046,Tonic Water,soft_drink,2,0,28.0
SALE0000537,2025-09-09,product,P047,Soda Water,soft_drink,4,0,48.0
SALE0000538,2025-09-09,product,P048,Red Bull,soft_drink,5,0,100.0
SALE0000539,2025-09-09,product,P049,Ginger Beer,soft_drink,2,0,32.0
SALE0000540,2025-09-09,product,K001,Carlsberg 50L,draught_beer,50,0,1600
SALE0000541,2025-09-09,product,K002,Tuborg 50L,draught_beer,43,0,1376
SALE0000542,2025-09-09,product,K003,Carlsberg 30L,draught_beer,51,0,1632
SALE0000543,2025-09-09,product,K004,Malka 30L,draught_beer,35,0,1120
SALE0000544,2025-09-09,product,K005,Weihenstephan 30L,draught_beer,20,0,640
SALE0000545,2025-09-10,cocktail,C001,Aperol Spritz,cocktail,21,0,966
SALE0000546,2025-09-10,cocktail,C002,Margarita,cocktail,17,0,850
SALE0000547,2025-09-10,cocktail,C003,Negroni,cocktail,11,0,572
SALE0000548,2025-09-10,cocktail,C004,Mojito,cocktail,18,0,864
SALE0000549,2025-09-10,cocktail,C005,Espresso Martini,cocktail,11,0,594
SALE0000550,2025-09-10,cocktail,C006,Gin & Tonic,cocktail,7,0,294
SALE0000551,2025-09-10,cocktail,C007,Long Island Iced Tea,cocktail,4,0,232
SALE0000552,2025-09-10,product,P001,Carlsberg,beer,13,0,312.0
SALE0000553,2025-09-10,product,P002,Heineken,beer,8,0,200.0
SALE0000554,2025-09-10,product,P003,Corona,beer,12,0,324.0
SALE0000555,2025-09-10,product,P004,Guinness,beer,4,0,116.0
SALE0000556,2025-09-10,product,P005,Goldstar,beer,10,0,230.0
SALE0000557,2025-09-10,product,P006,Maccabee,beer,4,0,92.0
SALE0000558,2025-09-10,product,P007,Stella Artois,beer,4,0,104.0
SALE0000559,2025-09-10,product,P008,Erdinger,beer,3,0,87.0
SALE0000560,2025-09-10,product,P009,Bombay Sapphire,gin,3,0,105
SALE0000561,2025-09-10,product,P010,Tanqueray,gin,3,0,120
SALE0000562,2025-09-10,product,P011,Hendrick's,gin,3,0,150
SALE0000563,2025-09-10,product,P012,Beefeater,gin,2,0,70
SALE0000564,2025-09-10,product,P013,Gordon's,gin,5,0,150
SALE0000565,2025-09-10,product,P014,Absolut,vodka,5,0,175
SALE0000566,2025-09-10,product,P015,Finlandia,vodka,2,0,60
SALE0000567,2025-09-10,product,P016,Grey Goose,vodka,3,0,180
SALE0000568,2025-09-10,product,P017,Belvedere,vodka,1,0,55
SALE0000569,2025-09-10,product,P018,Stolichnaya,vodka,1,0,30
SALE0000570,2025-09-10,product,P019,Jameson,whiskey,10,0,400
SALE0000571,2025-09-10,product,P020,Jack Daniel's,whiskey,7,0,280
SALE0000572,2025-09-10,product,P021,Johnnie Walker Black,whiskey,4,0,200
SALE0000573,2025-09-10,product,P022,Chivas Regal,whiskey,2,0,90
SALE0000574,2025-09-10,product,P023,Maker's Mark,whiskey,2,0,100
SALE0000575,2025-09-10,product,P024,Glenfiddich 12,whiskey,2,0,130
SALE0000576,2025-09-10,product,P025,Bacardi Carta Blanca,rum,4,0,120
SALE0000577,2025-09-10,product,P026,Havana Club 3,rum,2,0,70
SALE0000578,2025-09-10,product,P027,Captain Morgan,rum,1,0,35
SALE0000579,2025-09-10,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0000580,2025-09-10,product,P029,Jose Cuervo,tequila,3,0,105
SALE0000581,2025-09-10,product,P030,Olmeca Blanco,tequila,2,0,70
SALE0000582,2025-09-10,product,P031,Patron Silver,tequila,3,0,210
SALE0000583,2025-09-10,product,P032,Don Julio Blanco,tequila,2,0,140
SALE0000584,2025-09-10,product,P033,Aperol,aperitif,4,0,120
SALE0000585,2025-09-10,product,P034,Campari,aperitif,3,0,105
SALE0000586,2025-09-10,product,P035,Cointreau,liqueur,1,0,45
SALE0000587,2025-09-10,product,P036,Kahlua,liqueur,2,0,80
SALE0000588,2025-09-10,product,P037,Martini Rosso,vermouth,1,0,25
SALE0000589,2025-09-10,product,P038,House Red Wine,wine,7,0,350
SALE0000590,2025-09-10,product,P039,House White Wine,wine,9,0,450
SALE0000591,2025-09-10,product,P040,Rose Wine,wine,4,0,200
SALE0000592,2025-09-10,product,P041,Prosecco,wine,3,0,165
SALE0000593,2025-09-10,product,P042,Chardonnay,wine,3,0,195
SALE0000594,2025-09-10,product,P043,Coca-Cola,soft_drink,11,0,154.0
SALE0000595,2025-09-10,product,P044,Coca-Cola Zero,soft_drink,10,0,140.0
SALE0000596,2025-09-10,product,P045,Sprite,soft_drink,8,0,112.0
SALE0000597,2025-09-10,product,P046,Tonic Water,soft_drink,7,0,98.0
SALE0000598,2025-09-10,product,P047,Soda Water,soft_drink,5,0,60.0
SALE0000599,2025-09-10,product,P048,Red Bull,soft_drink,7,0,140.0
SALE0000600,2025-09-10,product,P049,Ginger Beer,soft_drink,2,0,32.0
SALE0000601,2025-09-10,product,K001,Carlsberg 50L,draught_beer,39,0,1248
SALE0000602,2025-09-10,product,K002,Tuborg 50L,draught_beer,54,0,1728
SALE0000603,2025-09-10,product,K003,Carlsberg 30L,draught_beer,44,0,1408
SALE0000604,2025-09-10,product,K004,Malka 30L,draught_beer,35,0,1120
SALE0000605,2025-09-10,product,K005,Weihenstephan 30L,draught_beer,27,0,864
SALE0000606,2025-09-11,cocktail,C001,Aperol Spritz,cocktail,24,0,1104
SALE0000607,2025-09-11,cocktail,C002,Margarita,cocktail,14,0,700
SALE0000608,2025-09-11,cocktail,C003,Negroni,cocktail,10,0,520
SALE0000609,2025-09-11,cocktail,C004,Mojito,cocktail,23,0,1104
SALE0000610,2025-09-11,cocktail,C005,Espresso Martini,cocktail,15,0,810
SALE0000611,2025-09-11,cocktail,C006,Gin & Tonic,cocktail,14,0,588
SALE0000612,2025-09-11,cocktail,C007,Long Island Iced Tea,cocktail,7,0,406
SALE0000613,2025-09-11,product,P001,Carlsberg,beer,13,0,312.0
SALE0000614,2025-09-11,product,P002,Heineken,beer,12,0,300.0
SALE0000615,2025-09-11,product,P003,Corona,beer,12,0,324.0
SALE0000616,2025-09-11,product,P004,Guinness,beer,5,0,145.0
SALE0000617,2025-09-11,product,P005,Goldstar,beer,7,0,161.0
SALE0000618,2025-09-11,product,P006,Maccabee,beer,6,0,138.0
SALE0000619,2025-09-11,product,P007,Stella Artois,beer,8,0,208.0
SALE0000620,2025-09-11,product,P008,Erdinger,beer,3,0,87.0
SALE0000621,2025-09-11,product,P009,Bombay Sapphire,gin,5,0,175
SALE0000622,2025-09-11,product,P010,Tanqueray,gin,3,0,120
SALE0000623,2025-09-11,product,P011,Hendrick's,gin,3,0,150
SALE0000624,2025-09-11,product,P012,Beefeater,gin,3,0,105
SALE0000625,2025-09-11,product,P013,Gordon's,gin,6,0,180
SALE0000626,2025-09-11,product,P014,Absolut,vodka,9,0,315
SALE0000627,2025-09-11,product,P015,Finlandia,vodka,2,0,60
SALE0000628,2025-09-11,product,P016,Grey Goose,vodka,5,0,300
SALE0000629,2025-09-11,product,P017,Belvedere,vodka,3,0,165
SALE0000630,2025-09-11,product,P018,Stolichnaya,vodka,3,0,90
SALE0000631,2025-09-11,product,P019,Jameson,whiskey,11,0,440
SALE0000632,2025-09-11,product,P020,Jack Daniel's,whiskey,8,0,320
SALE0000633,2025-09-11,product,P021,Johnnie Walker Black,whiskey,5,0,250
SALE0000634,2025-09-11,product,P022,Chivas Regal,whiskey,4,0,180
SALE0000635,2025-09-11,product,P023,Maker's Mark,whiskey,2,0,100
SALE0000636,2025-09-11,product,P024,Glenfiddich 12,whiskey,3,0,195
SALE0000637,2025-09-11,product,P025,Bacardi Carta Blanca,rum,5,0,150
SALE0000638,2025-09-11,product,P026,Havana Club 3,rum,3,0,105
SALE0000639,2025-09-11,product,P027,Captain Morgan,rum,3,0,105
SALE0000640,2025-09-11,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0000641,2025-09-11,product,P029,Jose Cuervo,tequila,2,0,70
SALE0000642,2025-09-11,product,P030,Olmeca Blanco,tequila,3,0,105
SALE0000643,2025-09-11,product,P031,Patron Silver,tequila,3,0,210
SALE0000644,2025-09-11,product,P032,Don Julio Blanco,tequila,3,0,210
SALE0000645,2025-09-11,product,P033,Aperol,aperitif,3,0,90
SALE0000646,2025-09-11,product,P034,Campari,aperitif,4,0,140
SALE0000647,2025-09-11,product,P035,Cointreau,liqueur,1,0,45
SALE0000648,2025-09-11,product,P036,Kahlua,liqueur,3,0,120
SALE0000649,2025-09-11,product,P037,Martini Rosso,vermouth,1,0,25
SALE0000650,2025-09-11,product,P038,House Red Wine,wine,12,0,600
SALE0000651,2025-09-11,product,P039,House White Wine,wine,12,0,600
SALE0000652,2025-09-11,product,P040,Rose Wine,wine,7,0,350
SALE0000653,2025-09-11,product,P041,Prosecco,wine,4,0,220
SALE0000654,2025-09-11,product,P042,Chardonnay,wine,5,0,325
SALE0000655,2025-09-11,product,P043,Coca-Cola,soft_drink,15,0,210.0
SALE0000656,2025-09-11,product,P044,Coca-Cola Zero,soft_drink,9,0,126.0
SALE0000657,2025-09-11,product,P045,Sprite,soft_drink,9,0,126.0
SALE0000658,2025-09-11,product,P046,Tonic Water,soft_drink,7,0,98.0
SALE0000659,2025-09-11,product,P047,Soda Water,soft_drink,6,0,72.0
SALE0000660,2025-09-11,product,P048,Red Bull,soft_drink,6,0,120.0
SALE0000661,2025-09-11,product,P049,Ginger Beer,soft_drink,4,0,64.0
SALE0000662,2025-09-11,product,K001,Carlsberg 50L,draught_beer,75,0,2400
SALE0000663,2025-09-11,product,K002,Tuborg 50L,draught_beer,57,0,1824
SALE0000664,2025-09-11,product,K003,Carlsberg 30L,draught_beer,59,0,1888
SALE0000665,2025-09-11,product,K004,Malka 30L,draught_beer,55,0,1760
SALE0000666,2025-09-11,product,K005,Weihenstephan 30L,draught_beer,40,0,1280
SALE0000667,2025-09-12,cocktail,C001,Aperol Spritz,cocktail,28,0,1288
SALE0000668,2025-09-12,cocktail,C002,Margarita,cocktail,18,0,900
SALE0000669,2025-09-12,cocktail,C003,Negroni,cocktail,13,0,676
SALE0000670,2025-09-12,cocktail,C004,Mojito,cocktail,24,0,1152
SALE0000671,2025-09-12,cocktail,C005,Espresso Martini,cocktail,19,0,1026
SALE0000672,2025-09-12,cocktail,C006,Gin & Tonic,cocktail,15,0,630
SALE0000673,2025-09-12,cocktail,C007,Long Island Iced Tea,cocktail,8,0,464
SALE0000674,2025-09-12,product,P001,Carlsberg,beer,17,0,408.0
SALE0000675,2025-09-12,product,P002,Heineken,beer,9,0,225.0
SALE0000676,2025-09-12,product,P003,Corona,beer,10,0,270.0
SALE0000677,2025-09-12,product,P004,Guinness,beer,5,0,145.0
SALE0000678,2025-09-12,product,P005,Goldstar,beer,11,0,253.0
SALE0000679,2025-09-12,product,P006,Maccabee,beer,6,0,138.0
SALE0000680,2025-09-12,product,P007,Stella Artois,beer,11,0,286.0
SALE0000681,2025-09-12,product,P008,Erdinger,beer,4,0,116.0
SALE0000682,2025-09-12,product,P009,Bombay Sapphire,gin,4,0,140
SALE0000683,2025-09-12,product,P010,Tanqueray,gin,4,0,160
SALE0000684,2025-09-12,product,P011,Hendrick's,gin,5,0,250
SALE0000685,2025-09-12,product,P012,Beefeater,gin,3,0,105
SALE0000686,2025-09-12,product,P013,Gordon's,gin,7,0,210
SALE0000687,2025-09-12,product,P014,Absolut,vodka,9,0,315
SALE0000688,2025-09-12,product,P015,Finlandia,vodka,2,0,60
SALE0000689,2025-09-12,product,P016,Grey Goose,vodka,6,0,360
SALE0000690,2025-09-12,product,P017,Belvedere,vodka,3,0,165
SALE0000691,2025-09-12,product,P018,Stolichnaya,vodka,3,0,90
SALE0000692,2025-09-12,product,P019,Jameson,whiskey,11,0,440
SALE0000693,2025-09-12,product,P020,Jack Daniel's,whiskey,9,0,360
SALE0000694,2025-09-12,product,P021,Johnnie Walker Black,whiskey,6,0,300
SALE0000695,2025-09-12,product,P022,Chivas Regal,whiskey,3,0,135
SALE0000696,2025-09-12,product,P023,Maker's Mark,whiskey,3,0,150
SALE0000697,2025-09-12,product,P024,Glenfiddich 12,whiskey,3,0,195
SALE0000698,2025-09-12,product,P025,Bacardi Carta Blanca,rum,5,0,150
SALE0000699,2025-09-12,product,P026,Havana Club 3,rum,4,0,140
SALE0000700,2025-09-12,product,P027,Captain Morgan,rum,4,0,140
SALE0000701,2025-09-12,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0000702,2025-09-12,product,P029,Jose Cuervo,tequila,5,0,175
