count_id,date,product_id,product_name,reported_stock,counted_by,station
CNT000412,2025-09-24,P046,Tonic Water,44.02,Maya,both
CNT000413,2025-09-24,P047,Soda Water,58.88,Maya,both
CNT000414,2025-09-24,P048,Red Bull,43.8,Maya,both
CNT000415,2025-09-24,P049,Ginger Beer,18.2,Maya,both
CNT000416,2025-09-24,P050,Orange Juice,4.0,Maya,both
CNT000417,2025-09-24,P051,Cranberry Juice,4.0,Maya,both
CNT000418,2025-09-24,P052,Lime Juice,11.2,Maya,both
CNT000419,2025-09-24,P053,Lemon Juice,6.5,Maya,both
CNT000420,2025-09-24,P054,Sugar Syrup,8.83,Maya,both
CNT000421,2025-09-24,P055,Fresh Mint,6.11,Maya,both
CNT000422,2025-09-24,P056,Coffee Beans,7.36,Maya,inside
CNT000423,2025-09-24,K001,Carlsberg 50L,4.53,Maya,inside
CNT000424,2025-09-24,K002,Tuborg 50L,4.09,Maya,inside
CNT000425,2025-09-24,K003,Carlsberg 30L,6.15,Maya,outside
CNT000426,2025-09-24,K004,Malka 30L,5.41,Maya,outside
CNT000427,2025-09-24,K005,Weihenstephan 30L,3.45,Maya,outside
CNT000428,2025-09-28,P001,Carlsberg,56.4,Maya,both
CNT000429,2025-09-28,P002,Heineken,42.6,Maya,both
CNT000430,2025-09-28,P003,Corona,58.2,Maya,both
CNT000431,2025-09-28,P004,Guinness,41.6,Maya,both
CNT000432,2025-09-28,P005,Goldstar,58.6,Maya,both
CNT000433,2025-09-28,P006,Maccabee,36.0,Maya,both
CNT000434,2025-09-28,P007,Stella Artois,43.4,Maya,both
CNT000435,2025-09-28,P008,Erdinger,34.2,Maya,both
CNT000436,2025-09-28,P009,Bombay Sapphire,8.37,Maya,both
CNT000437,2025-09-28,P010,Tanqueray,8.8,Maya,both
CNT000438,2025-09-28,P011,Hendrick's,4.03,Maya,both
CNT000439,2025-09-28,P012,Beefeater,10.77,Maya,both
CNT000440,2025-09-28,P013,Gordon's,14.79,Maya,both
CNT000441,2025-09-28,P014,Absolut,5.77,Maya,both
CNT000442,2025-09-28,P015,Finlandia,10.77,Maya,both
CNT000443,2025-09-28,P016,Grey Goose,7.34,Maya,both
CNT000444,2025-09-28,P017,Belvedere,11.2,Maya,both
CNT000445,2025-09-28,P018,Stolichnaya,10.94,Maya,both
CNT000446,2025-09-28,P019,Jameson,15.96,Maya,both
CNT000447,2025-09-28,P020,Jack Daniel's,15.24,Maya,both
CNT000448,2025-09-28,P021,Johnnie Walker Black,7.42,Maya,both
CNT000449,2025-09-28,P022,Chivas Regal,8.41,Maya,both
CNT000450,2025-09-28,P023,Maker's Mark,11.11,Maya,both
CNT000451,2025-09-28,P024,Glenfiddich 12,11.12,Maya,inside
CNT000452,2025-09-28,P025,Bacardi Carta Blanca,8.96,Maya,both
CNT000453,2025-09-28,P026,Havana Club 3,8.79,Maya,both
CNT000454,2025-09-28,P027,Captain Morgan,8.63,Maya,both
CNT000455,2025-09-28,P028,Diplomatico Reserva,13.26,Maya,both
CNT000456,2025-09-28,P029,Jose Cuervo,5.68,Maya,both
CNT000457,2025-09-28,P030,Olmeca Blanco,11.29,Maya,both
CNT000458,2025-09-28,P031,Patron Silver,7.25,Maya,inside
CNT000459,2025-09-28,P032,Don Julio Blanco,10.77,Maya,both
CNT000460,2025-09-28,P033,Aperol,8.49,Maya,outside
CNT000461,2025-09-28,P034,Campari,3.86,Maya,both
CNT000462,2025-09-28,P035,Cointreau,3.8,Maya,both
CNT000463,2025-09-28,P036,Kahlua,5.01,Maya,both
CNT000464,2025-09-28,P037,Martini Rosso,6.62,Maya,inside
CNT000465,2025-09-28,P038,House Red Wine,19.11,Maya,both
CNT000466,2025-09-28,P039,House White Wine,14.57,Maya,both
CNT000467,2025-09-28,P040,Rose Wine,11.2,Maya,both
CNT000468,2025-09-28,P041,Prosecco,17.1,Maya,both
CNT000469,2025-09-28,P042,Chardonnay,5.04,Maya,both
CNT000470,2025-09-28,P043,Coca-Cola,121.3,Maya,both
CNT000471,2025-09-28,P044,Coca-Cola Zero,25.6,Maya,both
CNT000472,2025-09-28,P045,Sprite,31.32,Maya,both
CNT000473,2025-09-28,P046,Tonic Water,16.42,Maya,both
CNT000474,2025-09-28,P047,Soda Water,13.9,Maya,both
CNT000475,2025-09-28,P048,Red Bull,29.8,Maya,both
CNT000476,2025-09-28,P049,Ginger Beer,26.2,Maya,both
CNT000477,2025-09-28,P050,Orange Juice,4.0,Maya,both
CNT000478,2025-09-28,P051,Cranberry Juice,4.1,Maya,both
CNT000479,2025-09-28,P052,Lime Juice,6.78,Maya,both
CNT000480,2025-09-28,P053,Lemon Juice,5.83,Maya,both
CNT000481,2025-09-28,P054,Sugar Syrup,6.93,Maya,both
CNT000482,2025-09-28,P055,Fresh Mint,5.32,Maya,both
CNT000483,2025-09-28,P056,Coffee Beans,6.84,Maya,inside
CNT000484,2025-09-28,K001,Carlsberg 50L,4.76,Maya,inside
CNT000485,2025-09-28,K002,Tuborg 50L,4.22,Maya,inside
CNT000486,2025-09-28,K003,Carlsberg 30L,5.61,Maya,outside
CNT000487,2025-09-28,K004,Malka 30L,4.19,Maya,outside
CNT000488,2025-09-28,K005,Weihenstephan 30L,4.31,Maya,outside
CNT000489,2025-10-01,P001,Carlsberg,67.4,Yael,both
CNT000490,2025-10-01,P002,Heineken,53.6,Yael,both
CNT000491,2025-10-01,P003,Corona,43.2,Yael,both
CNT000492,2025-10-01,P004,Guinness,34.6,Yael,both
CNT000493,2025-10-01,P005,Goldstar,44.6,Yael,both
CNT000494,2025-10-01,P006,Maccabee,54.0,Yael,both
CNT000495,2025-10-01,P007,Stella Artois,29.4,Yael,both
CNT000496,2025-10-01,P008,Erdinger,28.2,Yael,both
CNT000497,2025-10-01,P009,Bombay Sapphire,7.77,Yael,both
CNT000498,2025-10-01,P010,Tanqueray,8.46,Yael,both
CNT000499,2025-10-01,P011,Hendrick's,14.96,Yael,both
CNT000500,2025-10-01,P012,Beefeater,10.43,Yael,both
CNT000501,2025-10-01,P013,Gordon's,11.9,Yael,both
CNT000502,2025-10-01,P014,Absolut,15.14,Yael,both
CNT000503,2025-10-01,P015,Finlandia,10.6,Yael,both
CNT000504,2025-10-01,P016,Grey Goose,6.91,Yael,both
CNT000505,2025-10-01,P017,Belvedere,10.86,Yael,both
CNT000506,2025-10-01,P018,Stolichnaya,10.6,Yael,both
CNT000507,2025-10-01,P019,Jameson,15.27,Yael,both
CNT000508,2025-10-01,P020,Jack Daniel's,13.87,Yael,both
CNT000509,2025-10-01,P021,Johnnie Walker Black,6.55,Yael,both
CNT000510,2025-10-01,P022,Chivas Regal,8.29,Yael,both
CNT000511,2025-10-01,P023,Maker's Mark,10.77,Yael,both
CNT000512,2025-10-01,P024,Glenfiddich 12,10.94,Yael,inside
CNT000513,2025-10-01,P025,Bacardi Carta Blanca,5.42,Yael,both
CNT000514,2025-10-01,P026,Havana Club 3,8.54,Yael,both
CNT000515,2025-10-01,P027,Captain Morgan,8.11,Yael,both
CNT000516,2025-10-01,P028,Diplomatico Reserva,13.0,Yael,both
CNT000517,2025-10-01,P029,Jose Cuervo,4.95,Yael,both
CNT000518,2025-10-01,P030,Olmeca Blanco,11.03,Yael,both
CNT000519,2025-10-01,P031,Patron Silver,17.39,Yael,inside
CNT000520,2025-10-01,P032,Don Julio Blanco,10.6,Yael,both
CNT000521,2025-10-01,P033,Aperol,16.8,Yael,outside
CNT000522,2025-10-01,P034,Campari,14.87,Yael,both
CNT000523,2025-10-01,P035,Cointreau,14.71,Yael,both
CNT000524,2025-10-01,P036,Kahlua,4.12,Yael,both
CNT000525,2025-10-01,P037,Martini Rosso,5.89,Yael,inside
CNT000526,2025-10-01,P038,House Red Wine,15.45,Yael,both
CNT000527,2025-10-01,P039,House White Wine,23.83,Yael,both
CNT000528,2025-10-01,P040,Rose Wine,9.6,Yael,both
CNT000529,2025-10-01,P041,Prosecco,21.78,Yael,both
CNT000530,2025-10-01,P042,Chardonnay,16.04,Yael,both
CNT000531,2025-10-01,P043,Coca-Cola,94.1,Yael,both
CNT000532,2025-10-01,P044,Coca-Cola Zero,60.6,Yael,both
CNT000533,2025-10-01,P045,Sprite,36.2,Yael,both
CNT000534,2025-10-01,P046,Tonic Water,44.42,Yael,both
CNT000535,2025-10-01,P047,Soda Water,49.08,Yael,both
CNT000536,2025-10-01,P048,Red Bull,42.87,Yael,both
CNT000537,2025-10-01,P049,Ginger Beer,22.2,Yael,both
CNT000538,2025-10-01,P050,Orange Juice,4.0,Yael,both
CNT000539,2025-10-01,P051,Cranberry Juice,4.0,Yael,both
CNT000540,2025-10-01,P052,Lime Juice,11.48,Yael,both
CNT000541,2025-10-01,P053,Lemon Juice,5.53,Yael,both
CNT000542,2025-10-01,P054,Sugar Syrup,6.29,Yael,both
CNT000543,2025-10-01,P055,Fresh Mint,5.07,Yael,both
CNT000544,2025-10-01,P056,Coffee Beans,6.64,Yael,inside
CNT000545,2025-10-01,K001,Carlsberg 50L,4.66,Yael,inside
CNT000546,2025-10-01,K002,Tuborg 50L,4.62,Yael,inside
CNT000547,2025-10-01,K003,Carlsberg 30L,6.57,Yael,outside
CNT000548,2025-10-01,K004,Malka 30L,5.99,Yael,outside
CNT000549,2025-10-01,K005,Weihenstephan 30L,4.78,Yael,outside
CNT000550,2025-10-05,P001,Carlsberg,63.4,Maya,both
CNT000551,2025-10-05,P002,Heineken,56.6,Maya,both
CNT000552,2025-10-05,P003,Corona,74.2,Maya,both
CNT000553,2025-10-05,P004,Guinness,41.6,Maya,both
CNT000554,2025-10-05,P005,Goldstar,49.6,Maya,both
CNT000555,2025-10-05,P006,Maccabee,29.0,Maya,both
CNT000556,2025-10-05,P007,Stella Artois,50.4,Maya,both
CNT000557,2025-10-05,P008,Erdinger,39.2,Maya,both
CNT000558,2025-10-05,P009,Bombay Sapphire,5.97,Maya,both
CNT000559,2025-10-05,P010,Tanqueray,7.34,Maya,both
CNT000560,2025-10-05,P011,Hendrick's,12.18,Maya,both
CNT000561,2025-10-05,P012,Beefeater,9.66,Maya,both
CNT000562,2025-10-05,P013,Gordon's,15.64,Maya,both
CNT000563,2025-10-05,P014,Absolut,8.54,Maya,both
CNT000564,2025-10-05,P015,Finlandia,9.74,Maya,both
CNT000565,2025-10-05,P016,Grey Goose,5.29,Maya,both
CNT000566,2025-10-05,P017,Belvedere,9.17,Maya,both
CNT000567,2025-10-05,P018,Stolichnaya,9.83,Maya,both
CNT000568,2025-10-05,P019,Jameson,11.93,Maya,both
CNT000569,2025-10-05,P020,Jack Daniel's,11.21,Maya,both
CNT000570,2025-10-05,P021,Johnnie Walker Black,5.19,Maya,both
CNT000571,2025-10-05,P022,Chivas Regal,6.91,Maya,both
CNT000572,2025-10-05,P023,Maker's Mark,9.92,Maya,both
CNT000573,2025-10-05,P024,Glenfiddich 12,10.26,Maya,inside
CNT000574,2025-10-05,P025,Bacardi Carta Blanca,19.84,Maya,both
CNT000575,2025-10-05,P026,Havana Club 3,7.17,Maya,both
CNT000576,2025-10-05,P027,Captain Morgan,6.83,Maya,both
CNT000577,2025-10-05,P028,Diplomatico Reserva,12.57,Maya,both
CNT000578,2025-10-05,P029,Jose Cuervo,14.86,Maya,both
CNT000579,2025-10-05,P030,Olmeca Blanco,10.17,Maya,both
CNT000580,2025-10-05,P031,Patron Silver,11.15,Maya,inside
CNT000581,2025-10-05,P032,Don Julio Blanco,9.74,Maya,both
CNT000582,2025-10-05,P033,Aperol,8.14,Maya,outside
CNT000583,2025-10-05,P034,Campari,11.79,Maya,both
CNT000584,2025-10-05,P035,Cointreau,11.68,Maya,both
CNT000585,2025-10-05,P036,Kahlua,13.55,Maya,both
CNT000586,2025-10-05,P037,Martini Rosso,3.66,Maya,inside
CNT000587,2025-10-05,P038,House Red Wine,17.69,Maya,both
CNT000588,2025-10-05,P039,House White Wine,11.44,Maya,both
CNT000589,2025-10-05,P040,Rose Wine,17.2,Maya,both
CNT000590,2025-10-05,P041,Prosecco,19.9,Maya,both
CNT000591,2025-10-05,P042,Chardonnay,13.24,Maya,both
CNT000592,2025-10-05,P043,Coca-Cola,28.3,Maya,both
CNT000593,2025-10-05,P044,Coca-Cola Zero,17.78,Maya,both
CNT000594,2025-10-05,P045,Sprite,15.2,Maya,both
CNT000595,2025-10-05,P046,Tonic Water,29.82,Maya,both
CNT000596,2025-10-05,P047,Soda Water,39.08,Maya,both
CNT000597,2025-10-05,P048,Red Bull,30.8,Maya,both
CNT000598,2025-10-05,P049,Ginger Beer,7.2,Maya,both
CNT000599,2025-10-05,P050,Orange Juice,4.3,Maya,both
CNT000600,2025-10-05,P051,Cranberry Juice,4.0,Maya,both
CNT000601,2025-10-05,P052,Lime Juice,7.3,Maya,both
CNT000602,2025-10-05,P053,Lemon Juice,4.83,Maya,both
CNT000603,2025-10-05,P054,Sugar Syrup,4.41,Maya,both
CNT000604,2025-10-05,P055,Fresh Mint,4.32,Maya,both
CNT000605,2025-10-05,P056,Coffee Beans,6.08,Maya,inside
CNT000606,2025-10-05,K001,Carlsberg 50L,4.42,Maya,inside
CNT000607,2025-10-05,K002,Tuborg 50L,4.0,Maya,inside
CNT000608,2025-10-05,K003,Carlsberg 30L,4.72,Maya,outside
CNT000609,2025-10-05,K004,Malka 30L,4.99,Maya,outside
CNT000610,2025-10-05,K005,Weihenstephan 30L,3.79,Maya,outside
CNT000611,2025-10-08,P001,Carlsberg,64.4,Tomer,both
CNT000612,2025-10-08,P002,Heineken,69.6,Tomer,both
CNT000613,2025-10-08,P003,Corona,55.2,Tomer,both
CNT000614,2025-10-08,P004,Guinness,30.6,Tomer,both
CNT000615,2025-10-08,P005,Goldstar,58.6,Tomer,both
CNT000616,2025-10-08,P006,Maccabee,42.0,Tomer,both
CNT000617,2025-10-08,P007,Stella Artois,41.4,Tomer,both
CNT000618,2025-10-08,P008,Erdinger,36.2,Tomer,both
CNT000619,2025-10-08,P009,Bombay Sapphire,5.19,Tomer,both
CNT000620,2025-10-08,P010,Tanqueray,6.91,Tomer,both
CNT000621,2025-10-08,P011,Hendrick's,10.84,Tomer,both
CNT000622,2025-10-08,P012,Beefeater,9.4,Tomer,both
CNT000623,2025-10-08,P013,Gordon's,12.7,Tomer,both
CNT000624,2025-10-08,P014,Absolut,18.52,Tomer,both
CNT000625,2025-10-08,P015,Finlandia,9.4,Tomer,both
CNT000626,2025-10-08,P016,Grey Goose,4.59,Tomer,both
CNT000627,2025-10-08,P017,Belvedere,10.0,Tomer,both
CNT000628,2025-10-08,P018,Stolichnaya,9.49,Tomer,both
CNT000629,2025-10-08,P019,Jameson,10.82,Tomer,both
CNT000630,2025-10-08,P020,Jack Daniel's,10.27,Tomer,both
CNT000631,2025-10-08,P021,Johnnie Walker Black,4.59,Tomer,both
CNT000632,2025-10-08,P022,Chivas Regal,6.49,Tomer,both
CNT000633,2025-10-08,P023,Maker's Mark,9.36,Tomer,both
CNT000634,2025-10-08,P024,Glenfiddich 12,10.09,Tomer,inside
CNT000635,2025-10-08,P025,Bacardi Carta Blanca,16.06,Tomer,both
CNT000636,2025-10-08,P026,Havana Club 3,6.74,Tomer,both
CNT000637,2025-10-08,P027,Captain Morgan,6.31,Tomer,both
CNT000638,2025-10-08,P028,Diplomatico Reserva,12.57,Tomer,both
CNT000639,2025-10-08,P029,Jose Cuervo,14.02,Tomer,both
CNT000640,2025-10-08,P030,Olmeca Blanco,9.91,Tomer,both
CNT000641,2025-10-08,P031,Patron Silver,8.55,Tomer,inside
CNT000642,2025-10-08,P032,Don Julio Blanco,9.49,Tomer,both
CNT000643,2025-10-08,P033,Aperol,16.89,Tomer,outside
CNT000644,2025-10-08,P034,Campari,10.67,Tomer,both
CNT000645,2025-10-08,P035,Cointreau,10.54,Tomer,both
CNT000646,2025-10-08,P036,Kahlua,12.83,Tomer,both
CNT000647,2025-10-08,P037,Martini Rosso,14.8,Tomer,inside
CNT000648,2025-10-08,P038,House Red Wine,9.3,Tomer,both
CNT000649,2025-10-08,P039,House White Wine,19.78,Tomer,both
CNT000650,2025-10-08,P040,Rose Wine,15.8,Tomer,both
CNT000651,2025-10-08,P041,Prosecco,26.74,Tomer,both
CNT000652,2025-10-08,P042,Chardonnay,12.64,Tomer,both
CNT000653,2025-10-08,P043,Coca-Cola,84.1,Tomer,both
CNT000654,2025-10-08,P044,Coca-Cola Zero,50.6,Tomer,both
CNT000655,2025-10-08,P045,Sprite,49.2,Tomer,both
CNT000656,2025-10-08,P046,Tonic Water,62.52,Tomer,both
CNT000657,2025-10-08,P047,Soda Water,50.9,Tomer,both
CNT000658,2025-10-08,P048,Red Bull,45.8,Tomer,both
CNT000659,2025-10-08,P049,Ginger Beer,27.2,Tomer,both
CNT000660,2025-10-08,P050,Orange Juice,4.0,Tomer,both
CNT000661,2025-10-08,P051,Cranberry Juice,4.0,Tomer,both
CNT000662,2025-10-08,P052,Lime Juice,11.5,Tomer,both
CNT000663,2025-10-08,P053,Lemon Juice,4.53,Tomer,both
CNT000664,2025-10-08,P054,Sugar Syrup,3.7,Tomer,both
CNT000665,2025-10-08,P055,Fresh Mint,4.01,Tomer,both
CNT000666,2025-10-08,P056,Coffee Beans,5.91,Tomer,inside
CNT000667,2025-10-08,K001,Carlsberg 50L,4.8,Tomer,inside
CNT000668,2025-10-08,K002,Tuborg 50L,3.44,Tomer,inside
CNT000669,2025-10-08,K003,Carlsberg 30L,7.26,Tomer,outside
CNT000670,2025-10-08,K004,Malka 30L,5.88,Tomer,outside
CNT000671,2025-10-08,K005,Weihenstephan 30L,3.12,Tomer,outside
CNT000672,2025-10-12,P001,Carlsberg,64.4,Muriel,both
CNT000673,2025-10-12,P002,Heineken,55.6,Muriel,both
CNT000674,2025-10-12,P003,Corona,41.2,Muriel,both
CNT000675,2025-10-12,P004,Guinness,12.6,Muriel,both
CNT000676,2025-10-12,P005,Goldstar,62.6,Muriel,both
CNT000677,2025-10-12,P006,Maccabee,42.0,Muriel,both
CNT000678,2025-10-12,P007,Stella Artois,36.4,Muriel,both
CNT000679,2025-10-12,P008,Erdinger,20.2,Muriel,both
CNT000680,2025-10-12,P009,Bombay Sapphire,3.48,Muriel,both
CNT000681,2025-10-12,P010,Tanqueray,5.71,Muriel,both
CNT000682,2025-10-12,P011,Hendrick's,7.56,Muriel,both
CNT000683,2025-10-12,P012,Beefeater,8.44,Muriel,both
CNT000684,2025-10-12,P013,Gordon's,17.75,Muriel,both
CNT000685,2025-10-12,P014,Absolut,12.01,Muriel,both
CNT000686,2025-10-12,P015,Finlandia,8.8,Muriel,both
CNT000687,2025-10-12,P016,Grey Goose,3.14,Muriel,both
CNT000688,2025-10-12,P017,Belvedere,9.32,Muriel,both
CNT000689,2025-10-12,P018,Stolichnaya,8.31,Muriel,both
CNT000690,2025-10-12,P019,Jameson,7.73,Muriel,both
CNT000691,2025-10-12,P020,Jack Daniel's,7.61,Muriel,both
CNT000692,2025-10-12,P021,Johnnie Walker Black,14.88,Muriel,both
CNT000693,2025-10-12,P022,Chivas Regal,5.54,Muriel,both
CNT000694,2025-10-12,P023,Maker's Mark,8.8,Muriel,both
CNT000695,2025-10-12,P024,Glenfiddich 12,9.14,Muriel,inside
CNT000696,2025-10-12,P025,Bacardi Carta Blanca,18.57,Muriel,both
CNT000697,2025-10-12,P026,Havana Club 3,5.46,Muriel,both
CNT000698,2025-10-12,P027,Captain Morgan,5.29,Muriel,both
CNT000699,2025-10-12,P028,Diplomatico Reserva,12.23,Muriel,both
CNT000700,2025-10-12,P029,Jose Cuervo,11.9,Muriel,both
CNT000701,2025-10-12,P030,Olmeca Blanco,9.1,Muriel,both
CNT000702,2025-10-12,P031,Patron Silver,14.56,Muriel,inside
CNT000703,2025-10-12,P032,Don Julio Blanco,8.72,Muriel,both
CNT000704,2025-10-12,P033,Aperol,19.63,Muriel,outside
CNT000705,2025-10-12,P034,Campari,7.41,Muriel,both
CNT000706,2025-10-12,P035,Cointreau,7.66,Muriel,both
CNT000707,2025-10-12,P036,Kahlua,10.32,Muriel,both
CNT000708,2025-10-12,P037,Martini Rosso,12.49,Muriel,inside
CNT000709,2025-10-12,P038,House Red Wine,17.0,Muriel,both
CNT000710,2025-10-12,P039,House White Wine,20.56,Muriel,both
CNT000711,2025-10-12,P040,Rose Wine,11.2,Muriel,both
CNT000712,2025-10-12,P041,Prosecco,23.54,Muriel,both
CNT000713,2025-10-12,P042,Chardonnay,9.84,Muriel,both
CNT000714,2025-10-12,P043,Coca-Cola,37.2,Muriel,both
CNT000715,2025-10-12,P044,Coca-Cola Zero,33.6,Muriel,both
CNT000716,2025-10-12,P045,Sprite,39.2,Muriel,both
CNT000717,2025-10-12,P046,Tonic Water,19.02,Muriel,both
CNT000718,2025-10-12,P047,Soda Water,40.48,Muriel,both
CNT000719,2025-10-12,P048,Red Bull,9.8,Muriel,both
CNT000720,2025-10-12,P049,Ginger Beer,11.2,Muriel,both
CNT000721,2025-10-12,P050,Orange Juice,4.0,Muriel,both
CNT000722,2025-10-12,P051,Cranberry Juice,4.0,Muriel,both
CNT000723,2025-10-12,P052,Lime Juice,7.47,Muriel,both
CNT000724,2025-10-12,P053,Lemon Juice,3.8,Muriel,both
CNT000725,2025-10-12,P054,Sugar Syrup,7.9,Muriel,both
CNT000726,2025-10-12,P055,Fresh Mint,3.56,Muriel,both
CNT000727,2025-10-12,P056,Coffee Beans,5.38,Muriel,inside
CNT000728,2025-10-12,K001,Carlsberg 50L,5.07,Muriel,inside
CNT000729,2025-10-12,K002,Tuborg 50L,4.61,Muriel,inside
CNT000730,2025-10-12,K003,Carlsberg 30L,3.34,Muriel,outside
CNT000731,2025-10-12,K004,Malka 30L,4.52,Muriel,outside
CNT000732,2025-10-12,K005,Weihenstephan 30L,4.16,Muriel,outside
CNT000733,2025-10-15,P001,Carlsberg,60.4,Maya,both
CNT000734,2025-10-15,P002,Heineken,52.6,Maya,both
CNT000735,2025-10-15,P003,Corona,46.2,Maya,both
CNT000736,2025-10-15,P004,Guinness,27.6,Maya,both
CNT000737,2025-10-15,P005,Goldstar,67.6,Maya,both
CNT000738,2025-10-15,P006,Maccabee,30.0,Maya,both
CNT000739,2025-10-15,P007,Stella Artois,45.4,Maya,both
CNT000740,2025-10-15,P008,Erdinger,37.2,Maya,both
CNT000741,2025-10-15,P009,Bombay Sapphire,14.54,Maya,both
CNT000742,2025-10-15,P010,Tanqueray,5.11,Maya,both
CNT000743,2025-10-15,P011,Hendrick's,5.96,Maya,both
CNT000744,2025-10-15,P012,Beefeater,7.89,Maya,both
CNT000745,2025-10-15,P013,Gordon's,13.81,Maya,both
CNT000746,2025-10-15,P014,Absolut,8.22,Maya,both
CNT000747,2025-10-15,P015,Finlandia,8.46,Maya,both
CNT000748,2025-10-15,P016,Grey Goose,14.37,Maya,both
CNT000749,2025-10-15,P017,Belvedere,8.97,Maya,both
CNT000750,2025-10-15,P018,Stolichnaya,8.2,Maya,both
CNT000751,2025-10-15,P019,Jameson,18.45,Maya,both
CNT000752,2025-10-15,P020,Jack Daniel's,6.15,Maya,both
CNT000753,2025-10-15,P021,Johnnie Walker Black,14.11,Maya,both
CNT000754,2025-10-15,P022,Chivas Regal,5.11,Maya,both
CNT000755,2025-10-15,P023,Maker's Mark,8.46,Maya,both
CNT000756,2025-10-15,P024,Glenfiddich 12,8.72,Maya,inside
CNT000757,2025-10-15,P025,Bacardi Carta Blanca,13.69,Maya,both
CNT000758,2025-10-15,P026,Havana Club 3,4.69,Maya,both
CNT000759,2025-10-15,P027,Captain Morgan,4.77,Maya,both
CNT000760,2025-10-15,P028,Diplomatico Reserva,11.97,Maya,both
CNT000761,2025-10-15,P029,Jose Cuervo,10.7,Maya,both
CNT000762,2025-10-15,P030,Olmeca Blanco,8.95,Maya,both
CNT000763,2025-10-15,P031,Patron Silver,12.3,Maya,inside
CNT000764,2025-10-15,P032,Don Julio Blanco,8.37,Maya,both
CNT000765,2025-10-15,P033,Aperol,15.0,Maya,outside
CNT000766,2025-10-15,P034,Campari,5.79,Maya,both
CNT000767,2025-10-15,P035,Cointreau,6.47,Maya,both
CNT000768,2025-10-15,P036,Kahlua,9.01,Maya,both
CNT000769,2025-10-15,P037,Martini Rosso,11.2,Maya,inside
CNT000770,2025-10-15,P038,House Red Wine,24.37,Maya,both
CNT000771,2025-10-15,P039,House White Wine,15.68,Maya,both
CNT000772,2025-10-15,P040,Rose Wine,9.38,Maya,both
CNT000773,2025-10-15,P041,Prosecco,28.02,Maya,both
CNT000774,2025-10-15,P042,Chardonnay,8.44,Maya,both
CNT000775,2025-10-15,P043,Coca-Cola,74.8,Maya,both
CNT000776,2025-10-15,P044,Coca-Cola Zero,37.6,Maya,both
CNT000777,2025-10-15,P045,Sprite,42.2,Maya,both
CNT000778,2025-10-15,P046,Tonic Water,47.82,Maya,both
CNT000779,2025-10-15,P047,Soda Water,46.8,Maya,both
CNT000780,2025-10-15,P048,Red Bull,43.8,Maya,both
CNT000781,2025-10-15,P049,Ginger Beer,28.2,Maya,both
CNT000782,2025-10-15,P050,Orange Juice,4.28,Maya,both
CNT000783,2025-10-15,P051,Cranberry Juice,3.73,Maya,both
CNT000784,2025-10-15,P052,Lime Juice,5.78,Maya,both
CNT000785,2025-10-15,P053,Lemon Juice,3.45,Maya,both
CNT000786,2025-10-15,P054,Sugar Syrup,6.98,Maya,both
CNT000787,2025-10-15,P055,Fresh Mint,2.85,Maya,both
CNT000788,2025-10-15,P056,Coffee Beans,5.1,Maya,inside
CNT000789,2025-10-15,K001,Carlsberg 50L,4.96,Maya,inside
CNT000790,2025-10-15,K002,Tuborg 50L,3.87,Maya,inside
CNT000791,2025-10-15,K003,Carlsberg 30L,5.61,Maya,outside
CNT000792,2025-10-15,K004,Malka 30L,4.16,Maya,outside
CNT000793,2025-10-15,K005,Weihenstephan 30L,4.1,Maya,outside
CNT000794,2025-10-19,P001,Carlsberg,53.4,Shir,both
CNT000795,2025-10-19,P002,Heineken,59.6,Shir,both
CNT000796,2025-10-19,P003,Corona,59.2,Shir,both
CNT000797,2025-10-19,P004,Guinness,36.6,Shir,both
CNT000798,2025-10-19,P005,Goldstar,57.6,Shir,both
CNT000799,2025-10-19,P006,Maccabee,31.0,Shir,both
CNT000800,2025-10-19,P007,Stella Artois,43.4,Shir,both
CNT000801,2025-10-19,P008,Erdinger,24.2,Shir,both
CNT000802,2025-10-19,P009,Bombay Sapphire,13.08,Shir,both
CNT000803,2025-10-19,P010,Tanqueray,3.91,Shir,both
CNT000804,2025-10-19,P011,Hendrick's,15.39,Shir,both
CNT000805,2025-10-19,P012,Beefeater,7.43,Shir,both
CNT000806,2025-10-19,P013,Gordon's,6.83,Shir,both
CNT000807,2025-10-19,P014,Absolut,14.12,Shir,both
CNT000808,2025-10-19,P015,Finlandia,7.69,Shir,both
CNT000809,2025-10-19,P016,Grey Goose,12.74,Shir,both
CNT000810,2025-10-19,P017,Belvedere,8.29,Shir,both
CNT000811,2025-10-19,P018,Stolichnaya,7.43,Shir,both
CNT000812,2025-10-19,P019,Jameson,15.62,Shir,both
CNT000813,2025-10-19,P020,Jack Daniel's,3.67,Shir,both
CNT000814,2025-10-19,P021,Johnnie Walker Black,12.65,Shir,both
CNT000815,2025-10-19,P022,Chivas Regal,4.0,Shir,both
CNT000816,2025-10-19,P023,Maker's Mark,7.77,Shir,both
CNT000817,2025-10-19,P024,Glenfiddich 12,7.94,Shir,inside
CNT000818,2025-10-19,P025,Bacardi Carta Blanca,16.74,Shir,both
CNT000819,2025-10-19,P026,Havana Club 3,3.66,Shir,both
CNT000820,2025-10-19,P027,Captain Morgan,3.66,Shir,both
CNT000821,2025-10-19,P028,Diplomatico Reserva,11.63,Shir,both
CNT000822,2025-10-19,P029,Jose Cuervo,8.79,Shir,both
